geography,total,total_entered_2010_or_later,total_entered_2010_or_later_naturalized_u.s._citizen,total_entered_2010_or_later_not_a_u.s._citizen,total_entered_2000_to_2009,total_entered_2000_to_2009_naturalized_u.s._citizen,total_entered_2000_to_2009_not_a_u.s._citizen,total_entered_1990_to_1999,total_latin_america_central_america,total_latin_america_central_america_mexico,total_latin_america_central_america_mexico_entered_2010_or_later,total_latin_america_central_america_mexico_entered_2010_or_later_naturalized_u.s._citizen,total_latin_america_central_america_mexico_entered_2010_or_later_not_a_u.s._citizen,total_latin_america_central_america_mexico_entered_2000_to_2009,total_latin_america_central_america_mexico_entered_2000_to_2009_naturalized_u.s._citizen,total_latin_america_central_america_mexico_entered_2000_to_2009_not_a_u.s._citizen,total_latin_america_central_america_mexico_entered_1990_to_1999,total_latin_america_central_america_mexico_entered_1990_to_1999_naturalized_u.s._citizen,total_latin_america_central_america_mexico_entered_1990_to_1999_not_a_u.s._citizen,total_latin_america_central_america_mexico_entered_before_1990,total_latin_america_central_america_mexico_entered_before_1990_naturalized_u.s._citizen,total_latin_america_central_america_mexico_entered_before_1990_not_a_u.s._citizen,total_latin_america_central_america_other_central_america,total_latin_america_central_america_other_central_america_entered_2010_or_later,total_latin_america_central_america_other_central_america_entered_2010_or_later_naturalized_u.s._citizen,total_latin_america_central_america_other_central_america_entered_2010_or_later_not_a_u.s._citizen,total_latin_america_central_america_other_central_america_entered_2000_to_2009,total_latin_america_central_america_other_central_america_entered_2000_to_2009_naturalized_u.s._citizen,total_latin_america_central_america_other_central_america_entered_2000_to_2009_not_a_u.s._citizen,total_latin_america_central_america_other_central_america_entered_1990_to_1999,total_latin_america_central_america_other_central_america_entered_1990_to_1999_naturalized_u.s._citizen,total_latin_america_central_america_other_central_america_entered_1990_to_1999_not_a_u.s._citizen,total_latin_america_central_america_other_central_america_entered_before_1990,total_latin_america_central_america_other_central_america_entered_before_1990_naturalized_u.s._citizen,total_latin_america_central_america_other_central_america_entered_before_1990_not_a_u.s._citizen,total_latin_america_south_america,total_latin_america_south_america_entered_2010_or_later,total_latin_america_south_america_entered_2010_or_later_naturalized_u.s._citizen,total_latin_america_south_america_entered_2010_or_later_not_a_u.s._citizen,total_latin_america_south_america_entered_2000_to_2009,total_latin_america_south_america_entered_2000_to_2009_naturalized_u.s._citizen,total_latin_america_south_america_entered_2000_to_2009_not_a_u.s._citizen,total_latin_america_south_america_entered_1990_to_1999,total_latin_america_south_america_entered_1990_to_1999_naturalized_u.s._citizen,total_latin_america_south_america_entered_1990_to_1999_not_a_u.s._citizen,total_latin_america_south_america_entered_before_1990,total_latin_america_south_america_entered_before_1990_naturalized_u.s._citizen,total_latin_america_south_america_entered_before_1990_not_a_u.s._citizen,total_other_areas,total_other_areas_entered_2010_or_later,total_other_areas_entered_2010_or_later_naturalized_u.s._citizen,total_other_areas_entered_2010_or_later_not_a_u.s._citizen,total_other_areas_entered_2000_to_2009,total_other_areas_entered_2000_to_2009_naturalized_u.s._citizen,total_other_areas_entered_2000_to_2009_not_a_u.s._citizen,total_other_areas_entered_1990_to_1999,total_other_areas_entered_1990_to_1999_naturalized_u.s._citizen,total_other_areas_entered_1990_to_1999_not_a_u.s._citizen,total_other_areas_entered_before_1990,total_other_areas_entered_before_1990_naturalized_u.s._citizen,total_other_areas_entered_before_1990_not_a_u.s._citizen,total_entered_1990_to_1999_naturalized_u.s._citizen,total_entered_1990_to_1999_not_a_u.s._citizen,total_entered_before_1990,total_entered_before_1990_naturalized_u.s._citizen,total_entered_before_1990_not_a_u.s._citizen,total_europe,total_europe_entered_2010_or_later,total_europe_entered_2010_or_later_naturalized_u.s._citizen,total_europe_entered_2010_or_later_not_a_u.s._citizen,total_europe_entered_2000_to_2009,total_europe_entered_2000_to_2009_naturalized_u.s._citizen,total_europe_entered_2000_to_2009_not_a_u.s._citizen,total_europe_entered_1990_to_1999,total_europe_entered_1990_to_1999_naturalized_u.s._citizen,total_europe_entered_1990_to_1999_not_a_u.s._citizen,total_europe_entered_before_1990,total_europe_entered_before_1990_naturalized_u.s._citizen,total_europe_entered_before_1990_not_a_u.s._citizen,total_asia,total_asia_entered_2010_or_later,total_asia_entered_2010_or_later_naturalized_u.s._citizen,total_asia_entered_2010_or_later_not_a_u.s._citizen,total_asia_entered_2000_to_2009,total_asia_entered_2000_to_2009_naturalized_u.s._citizen,total_asia_entered_2000_to_2009_not_a_u.s._citizen,total_asia_entered_1990_to_1999,total_asia_entered_1990_to_1999_naturalized_u.s._citizen,total_asia_entered_1990_to_1999_not_a_u.s._citizen,total_asia_entered_before_1990,total_asia_entered_before_1990_naturalized_u.s._citizen,total_asia_entered_before_1990_not_a_u.s._citizen,total_latin_america,total_latin_america_caribbean,total_latin_america_caribbean_entered_2010_or_later,total_latin_america_caribbean_entered_2010_or_later_naturalized_u.s._citizen,total_latin_america_caribbean_entered_2010_or_later_not_a_u.s._citizen,total_latin_america_caribbean_entered_2000_to_2009,total_latin_america_caribbean_entered_2000_to_2009_naturalized_u.s._citizen,total_latin_america_caribbean_entered_2000_to_2009_not_a_u.s._citizen,total_latin_america_caribbean_entered_1990_to_1999,total_latin_america_caribbean_entered_1990_to_1999_naturalized_u.s._citizen,total_latin_america_caribbean_entered_1990_to_1999_not_a_u.s._citizen,total_latin_america_caribbean_entered_before_1990,total_latin_america_caribbean_entered_before_1990_naturalized_u.s._citizen,total_latin_america_caribbean_entered_before_1990_not_a_u.s._citizen,name,state,county
0500000US06087,49315,4690,267,4423,12845,2400,10445,12372,32187,30380,1570,35,1535,8254,739,7515,8795,1864,6931,11761,5592,6169,1807,244,0,244,818,76,742,319,114,205,426,408,18,1070,110,13,97,329,169,160,213,155,58,418,379,39,2179,424,84,340,474,70,404,358,198,160,923,618,305,4086,8286,19408,11775,7633,6009,619,70,549,825,307,518,1409,703,706,3156,2321,835,7751,1707,65,1642,2116,1039,1077,1249,1023,226,2679,2419,260,33376,119,16,0,16,29,0,29,29,29,0,45,38,7,"Santa Cruz County, California",06,087
0500000US06105,666,35,0,35,37,31,6,158,349,311,0,0,0,0,0,0,67,0,67,244,11,233,38,23,0,23,0,0,0,0,0,0,15,5,10,43,10,0,10,2,0,2,31,31,0,0,0,0,32,2,0,2,0,0,0,22,22,0,8,0,8,87,71,436,127,309,124,0,0,0,12,8,4,4,0,4,108,50,58,118,0,0,0,23,23,0,34,34,0,61,61,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trinity County, California",06,105
0500000US06037,3478879,327868,33282,294586,757098,219742,537356,811875,1852474,1332258,48527,5878,42649,271564,29104,242460,355517,68964,286553,656650,373056,283594,520216,41378,3739,37639,127657,16279,111378,116723,39245,77478,234458,156900,77558,97256,9902,785,9117,21790,8020,13770,20337,12158,8179,45227,37431,7796,99916,19333,1751,17582,22842,11564,11278,18207,12977,5230,39534,31907,7627,369710,442165,1582038,1144340,437698,170318,26446,1828,24618,28819,12864,15955,38409,29852,8557,76644,63474,13170,1227447,180374,19102,161272,280862,139989,140873,258809,203965,54844,507402,463303,44099,1981198,31468,1908,199,1709,3564,1922,1642,3873,2549,1324,22123,18269,3854,"Los Angeles County, California",06,037
0500000US06065,512517,39473,3818,35655,109161,29389,79772,121848,340181,306660,11094,1339,9755,65790,9294,56496,81720,22210,59510,148056,81985,66071,33521,2994,253,2741,6928,1178,5750,8338,3588,4750,15261,10614,4647,12643,967,142,825,3184,1323,1861,2507,1899,608,5985,4725,1260,24342,5467,298,5169,5328,2313,3015,4005,2696,1309,9542,6303,3239,50181,71667,242035,158091,83944,24021,1902,172,1730,3361,1689,1672,3558,2516,1042,15200,11734,3466,106404,16529,1541,14988,24015,13252,10763,21074,16810,4264,44786,40269,4517,357750,4926,520,73,447,555,340,215,646,462,184,3205,2461,744,"Riverside County, California",06,065
0500000US06071,443910,31172,2905,28267,89980,23408,66572,106660,290553,248122,8248,837,7411,46972,5506,41466,66284,15807,50477,126618,72943,53675,42431,2653,259,2394,8670,1332,7338,9051,3380,5671,22057,15831,6226,12221,858,97,761,2753,1114,1639,2415,1622,793,6195,5315,880,15919,2245,72,2173,3535,2221,1314,3371,2606,765,6768,4962,1806,43289,63371,216098,145937,70161,13269,985,115,870,1748,804,944,1812,1256,556,8724,6278,2446,107006,15907,1442,14465,25666,12192,13474,22742,17789,4953,42691,38401,4290,307716,4942,276,83,193,636,239,397,985,829,156,3045,2207,838,"San Bernardino County, California",06,071
0500000US06085,738094,133950,8503,125447,188965,66211,122754,186765,157565,139914,8772,654,8118,41113,4257,36856,42659,9127,33532,47370,28175,19195,17651,2323,75,2248,5599,1022,4577,3839,1049,2790,5890,4505,1385,13039,2646,83,2563,3454,1373,2081,2776,1800,976,4163,3483,680,25974,5976,447,5529,7291,3527,3764,5416,4039,1377,7291,6117,1174,125585,61180,228414,193365,35049,58092,12962,438,12524,11822,5619,6203,14257,11170,3087,19051,15787,3264,481007,101069,6760,94309,119177,50143,69034,117311,97951,19360,143450,134250,9200,173021,2417,202,46,156,509,270,239,507,449,58,1199,1048,151,"Santa Clara County, California",06,085
0500000US06041,47018,5498,227,5271,12294,2564,9730,11783,16487,7092,229,6,223,2364,296,2068,2836,332,2504,1663,945,718,9395,1318,17,1301,3958,165,3793,2728,636,2092,1391,788,603,3127,328,27,301,865,174,691,797,544,253,1137,915,222,3857,697,40,657,702,245,457,888,584,304,1570,1297,273,5503,6280,17443,13611,3832,11955,1450,75,1375,2045,587,1458,2203,1575,628,6257,4799,1458,11134,1455,62,1393,2267,1052,1215,2273,1799,474,5139,4588,551,20072,458,21,0,21,93,45,48,58,33,25,286,279,7,"Marin County, California",06,041
0500000US06061,40523,3761,472,3289,10576,4665,5911,9952,10083,9029,689,47,642,2960,338,2622,2867,829,2038,2513,1520,993,1054,55,0,55,351,41,310,158,111,47,490,449,41,1000,94,31,63,370,186,184,159,147,12,377,361,16,2773,249,74,175,414,291,123,574,404,170,1536,1154,382,6515,3437,16234,13773,2461,8461,660,93,567,1383,765,618,2069,1507,562,4349,3762,587,17853,2000,227,1773,5017,3001,2016,4038,3430,608,6798,6356,442,11436,353,14,0,14,81,43,38,87,87,0,171,171,0,"Placer County, California",06,061
0500000US06093,2286,126,56,70,642,188,454,470,1193,1137,37,0,37,352,33,319,353,63,290,395,201,194,56,2,0,2,26,0,26,0,0,0,28,14,14,66,3,3,0,12,12,0,28,28,0,23,11,12,235,55,37,18,22,15,7,10,2,8,148,133,15,143,327,1048,736,312,382,7,7,0,107,21,86,27,2,25,241,195,46,400,22,9,13,123,107,16,51,47,4,204,173,31,1269,10,0,0,0,0,0,0,1,1,0,9,9,0,"Siskiyou County, California",06,093
0500000US06089,9439,1907,27,1880,2132,582,1550,1594,2467,2285,64,20,44,587,118,469,703,301,402,931,629,302,182,10,0,10,0,0,0,47,22,25,125,101,24,275,21,0,21,69,54,15,38,34,4,147,92,55,990,396,7,389,194,79,115,121,78,43,279,231,48,1009,585,3806,2967,839,2206,672,0,672,260,19,241,246,176,70,1028,842,186,3498,744,0,744,1022,312,710,439,398,41,1293,1069,224,2745,3,0,0,0,0,0,0,0,0,0,3,3,0,"Shasta County, California",06,089
0500000US06095,87369,7758,936,6822,21329,9010,12319,20022,33453,27993,1645,94,1551,7985,1094,6891,8105,2165,5940,10258,5424,4834,5460,264,26,238,987,225,762,1164,617,547,3045,2395,650,1923,410,31,379,360,149,211,394,164,230,759,671,88,3851,573,51,522,1455,694,761,512,409,103,1311,912,399,11422,8600,38260,29907,8353,4843,408,62,346,496,295,201,769,523,246,3170,2574,596,42533,4446,672,3774,9847,6465,3382,8994,7496,1498,19246,17556,1690,36142,766,12,0,12,199,88,111,84,48,36,471,375,96,"Solano County, California",06,095
0500000US06015,1729,156,3,153,280,75,205,386,728,677,23,0,23,151,11,140,230,0,230,273,167,106,51,0,0,0,23,0,23,3,0,3,25,0,25,28,0,0,0,0,0,0,0,0,0,28,17,11,131,3,0,3,27,27,0,0,0,0,101,90,11,129,257,907,612,295,193,0,0,0,0,0,0,4,4,0,189,108,81,629,130,3,127,79,37,42,149,125,24,271,222,49,776,20,0,0,0,0,0,0,0,0,0,20,8,12,"Del Norte County, California",06,015
0500000US06011,5530,258,9,249,1226,306,920,1688,5003,4891,211,9,202,1109,238,871,1560,506,1054,2011,1033,978,112,0,0,0,8,0,8,10,10,0,94,94,0,88,34,0,34,19,19,0,26,26,0,9,9,0,73,0,0,0,11,0,11,9,0,9,53,43,10,625,1063,2358,1331,1027,109,0,0,0,0,0,0,0,0,0,109,83,26,254,13,0,13,79,49,30,83,83,0,79,66,13,5094,3,0,0,0,0,0,0,0,0,0,3,3,0,"Colusa County, California",06,011
0500000US06021,5579,286,37,249,1485,271,1214,1596,4747,4618,272,34,238,1290,203,1087,1192,269,923,1864,767,1097,129,0,0,0,0,0,0,89,0,89,40,39,1,22,0,0,0,0,0,0,7,7,0,15,0,15,74,14,3,11,0,0,0,26,0,26,34,34,0,370,1226,2212,1079,1133,101,0,0,0,8,1,7,0,0,0,93,73,20,566,0,0,0,141,67,74,282,94,188,143,143,0,4838,69,0,0,0,46,0,46,0,0,0,23,23,0,"Glenn County, California",06,021
0500000US06007,17175,1948,178,1770,3621,1183,2438,4420,7342,7046,117,43,74,2082,344,1738,2112,508,1604,2735,1770,965,296,8,0,8,70,52,18,40,5,35,178,116,62,410,76,0,76,125,18,107,82,75,7,127,88,39,1221,209,0,209,131,42,89,243,98,145,638,354,284,2192,2228,7186,5386,1800,2099,156,0,156,270,138,132,387,298,89,1286,1032,254,6033,1382,135,1247,922,589,333,1556,1208,348,2173,1986,187,7822,70,0,0,0,21,0,21,0,0,0,49,40,9,"Butte County, California",06,007
0500000US06031,27759,2032,209,1823,6800,1349,5451,6985,21571,20719,1024,70,954,4870,359,4511,5784,993,4791,9041,3916,5125,852,87,0,87,188,11,177,234,0,234,343,166,177,270,11,0,11,62,37,25,94,45,49,103,46,57,665,135,0,135,197,53,144,83,14,69,250,181,69,1713,5272,11942,6111,5831,1229,125,46,79,202,71,131,143,68,75,759,608,151,3898,641,84,557,1239,815,424,595,560,35,1423,1185,238,21967,126,9,9,0,42,3,39,52,33,19,23,9,14,"Kings County, California",06,031
0500000US06063,643,40,0,40,77,1,76,120,292,292,21,0,21,66,0,66,71,33,38,134,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,22,0,55,1,0,1,0,0,0,0,0,0,54,29,25,67,53,406,241,165,171,4,0,4,10,0,10,0,0,0,157,57,100,88,14,0,14,1,1,0,34,19,15,39,33,6,329,15,0,0,0,0,0,0,15,15,0,0,0,0,"Plumas County, California",06,063
0500000US06079,29109,2617,185,2432,7296,1444,5852,7086,16812,15696,1189,85,1104,5106,664,4442,4368,1047,3321,5033,3123,1910,1116,180,0,180,307,26,281,202,20,182,427,317,110,771,112,0,112,134,22,112,155,125,30,370,336,34,2151,94,0,94,271,116,155,514,230,284,1272,820,452,3044,4042,12110,8777,3333,3482,340,74,266,370,135,235,413,249,164,2359,1896,463,5411,702,26,676,1108,481,627,1083,1022,61,2518,2163,355,18065,482,0,0,0,0,0,0,351,351,0,131,122,9,"San Luis Obispo County, California",06,079
0500000US06019,204366,19665,2294,17371,52911,12410,40501,50025,135675,126840,7150,619,6531,34507,3066,31441,35220,6079,29141,49963,23213,26750,8835,1028,9,1019,3109,359,2750,2118,482,1636,2580,1549,1031,1500,193,6,187,334,229,105,288,214,74,685,602,83,4085,661,145,516,964,449,515,865,601,264,1595,1104,491,16286,33739,81765,48312,33453,5784,888,50,838,776,398,378,805,479,326,3315,2638,677,56626,9698,1465,8233,13156,7844,5312,10544,8246,2298,23228,18864,4364,137871,696,47,0,47,65,65,0,185,185,0,399,342,57,"Fresno County, California",06,019
0500000US06029,175287,15473,1459,14014,43366,8515,34851,48902,136037,124666,7232,502,6730,29938,2567,27371,37875,7353,30522,49621,21939,27682,11371,727,0,727,2979,187,2792,3272,762,2510,4393,2462,1931,2050,262,0,262,462,188,274,466,126,340,860,739,121,3492,542,25,517,1099,484,615,730,499,231,1121,824,297,13637,35265,67546,35542,32004,3174,249,0,249,396,149,247,528,354,174,2001,1396,605,29779,6374,932,5442,8378,4844,3534,5923,4466,1457,9104,7823,1281,138842,755,87,0,87,114,96,18,108,77,31,446,359,87,"Kern County, California",06,029
0500000US06059,954709,97669,10268,87401,218536,69510,149026,242428,383795,345637,13898,1160,12738,90112,9141,80971,104664,16720,87944,136963,68848,68115,38158,3228,186,3042,9772,1357,8415,8427,2658,5769,16731,11330,5401,26978,2607,335,2272,6585,2478,4107,5426,3221,2205,12360,10353,2007,35831,6060,494,5566,7779,4158,3621,6265,4207,2058,15727,12861,2866,124309,118119,396076,300073,96003,52082,5946,465,5481,9908,4502,5406,8999,6578,2421,27229,22344,4885,451226,65815,7578,58237,94079,47740,46339,108185,90526,17659,183147,170793,12354,415570,4797,115,50,65,301,134,167,462,399,63,3919,3544,375,"Orange County, California",06,059
0500000US06111,190782,16326,1147,15179,46026,9872,36154,43440,119779,110796,7202,398,6804,29387,2754,26633,27881,7659,20222,46326,27710,18616,8983,837,70,767,2539,375,2164,1918,664,1254,3689,2744,945,5866,553,46,507,1330,708,622,1114,684,430,2869,2511,358,6261,746,79,667,818,282,536,1101,608,493,3596,2649,947,18462,24978,84990,61028,23962,12786,1340,63,1277,1514,641,873,2261,1591,670,7671,6210,1461,45174,5582,458,5124,10248,4930,5318,9114,7208,1906,20230,18629,1601,126561,916,66,33,33,190,182,8,51,48,3,609,575,34,"Ventura County, California",06,111
0500000US06009,2568,307,155,152,504,81,423,488,1034,1034,146,142,4,100,26,74,321,35,286,467,206,261,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,2,0,0,0,0,0,0,0,22,22,0,194,0,0,0,7,7,0,21,21,0,166,128,38,149,339,1269,795,474,817,11,0,11,320,13,307,100,66,34,386,236,150,478,148,11,137,68,26,42,46,27,19,216,191,25,1079,21,0,0,0,9,9,0,0,0,0,12,12,0,"Calaveras County, California",06,009
0500000US06101,21659,2100,124,1976,6457,2456,4001,5702,10123,9823,387,66,321,3198,496,2702,3034,695,2339,3204,1953,1251,300,4,0,4,116,21,95,61,50,11,119,66,53,113,28,0,28,54,54,0,17,15,2,14,14,0,359,56,0,56,66,26,40,7,7,0,230,165,65,2755,2947,7400,5241,2159,774,56,0,56,184,12,172,86,64,22,448,294,154,10224,1569,58,1511,2839,1847,992,2434,1908,526,3382,2749,633,10302,66,0,0,0,0,0,0,63,16,47,3,0,3,"Sutter County, California",06,101
0500000US06081,264906,36184,2733,33451,62864,20904,41960,60881,74838,47553,2754,130,2624,14661,1781,12880,14490,3084,11406,15648,9688,5960,27285,3169,149,3020,7547,1099,6448,5052,2417,2635,11517,9000,2517,9568,1863,81,1782,2379,763,1616,2379,1523,856,2947,2491,456,14173,2452,205,2247,3101,1227,1874,3058,2007,1051,5562,4648,914,38089,22792,104977,89209,15768,27544,4940,159,4781,4592,2126,2466,7242,5816,1426,10770,9118,1652,137590,20822,2000,18822,30432,13788,16644,28532,23195,5337,57804,53667,4137,85599,1193,184,9,175,152,120,32,128,47,81,729,597,132,"San Mateo County, California",06,081
0500000US06109,2520,219,26,193,279,137,142,536,851,798,29,0,29,84,22,62,287,225,62,398,246,152,53,11,0,11,12,0,12,0,0,0,30,12,18,99,0,0,0,16,16,0,0,0,0,83,83,0,274,36,26,10,42,23,19,55,0,55,141,109,32,351,185,1486,1112,374,804,89,0,89,72,51,21,70,62,8,573,470,103,486,54,0,54,53,25,28,124,64,60,255,186,69,956,6,0,0,0,0,0,0,0,0,0,6,6,0,"Tuolumne County, California",06,109
0500000US06077,168377,17450,1908,15542,42038,12711,29327,42464,87415,82397,5405,368,5037,22716,2316,20400,23763,5857,17906,30513,15461,15052,5018,313,26,287,1279,83,1196,990,301,689,2436,1881,555,1986,114,14,100,540,246,294,434,340,94,898,702,196,5451,812,61,751,1293,595,698,1397,1028,369,1949,1612,337,19920,22544,66425,45157,21268,6271,360,30,330,617,293,324,1060,671,389,4234,3075,1159,66806,10412,1409,9003,15535,9121,6414,14657,11631,3026,26202,22255,3947,89849,448,34,0,34,58,57,1,163,92,71,193,171,22,"San Joaquin County, California",06,077
0500000US06005,2251,176,26,150,376,172,204,257,857,813,11,0,11,173,34,139,88,24,64,541,329,212,44,0,0,0,0,0,0,0,0,0,44,5,39,38,0,0,0,0,0,0,12,12,0,26,0,26,260,0,0,0,16,0,16,51,29,22,193,87,106,158,99,1442,952,490,608,51,26,25,147,129,18,82,73,9,328,266,62,484,114,0,114,40,9,31,20,20,0,310,265,45,899,4,0,0,0,0,0,0,4,0,4,0,0,0,"Amador County, California",06,005
